Cx Lat,Cx Long,Store Name,# of Deliveries
37.81962,-122.236962,Kitava (Temescal),7
37.8196408,-122.1951939,Kitava (Temescal),7
37.819679989,-122.250850014,Kitava (Temescal),1
37.81968,-122.23909,Kitava (Temescal),3
37.81971,-122.198718,Kitava (Temescal),3
37.819714,-122.2397,Kitava (Temescal),1
37.81972,-122.237288,Kitava (Temescal),1
37.8198,-122.25037,Kitava (Temescal),1
37.81982,-122.25877,Kitava (Temescal),3
37.819878,-122.19948,Kitava (Temescal),1
37.819899973,-122.248200076,Kitava (Temescal),4
37.819984,-122.25184,Kitava (Temescal),13
37.819994,-122.259508,Kitava (Temescal),6
37.820019959,-122.251250083,Kitava (Temescal),1
37.820029976,-122.248480031,Kitava (Temescal),1
37.820094978,-122.261765013,Kitava (Temescal),7
37.820132,-122.216761,Kitava (Temescal),1
37.820157,-122.211834,Kitava (Temescal),7
37.820163,-122.282179,Kitava (Temescal),1
37.820192,-122.249974,Kitava (Temescal),1
37.820221,-122.264045,Kitava (Temescal),1
37.820231,-122.27065,Kitava (Temescal),6
37.820261,-122.194944,Kitava (Temescal),3
37.820304,-122.261402,Kitava (Temescal),1
37.820305,-122.24939,Kitava (Temescal),1
37.82033,-122.245415,Kitava (Temescal),1
37.820347,-122.24974,Kitava (Temescal),1
37.820352,-122.261357,Kitava (Temescal),1
37.820392,-122.239081,Kitava (Albany),1
37.820392,-122.239081,Kitava (Temescal),6
37.820414,-122.213661,Kitava (Temescal),8
37.820423,-122.262985,Kitava (Temescal),1
37.820427,-122.22303,Kitava (Temescal),1
37.820439977,-122.251900015,Kitava (Temescal),1
37.82044,-122.27466,Kitava (Temescal),1
37.820545,-122.252914,Kitava (Temescal),2
37.82058,-122.2599,Kitava (Temescal),1
37.820615,-122.227347,Kitava (Temescal),2
37.820643992,-122.255240036,Kitava (Temescal),2
37.820689967,-122.281090077,Kitava (Temescal),1
37.8207,-122.25954,Kitava (Temescal),3
37.82071,-122.24988,Kitava (Temescal),2
37.82072,-122.249374,Kitava (Temescal),3
37.820768,-122.242848,Kitava (Temescal),2
37.820769,-122.242841,Kitava (Temescal),9
37.820789,-122.273472,Kitava (Temescal),3
37.820811,-122.273499,Kitava (Temescal),5
37.820854,-122.253871,Kitava (Temescal),1
37.820895994,-122.248200076,Kitava (Temescal),2
37.82091,-122.209656,Kitava (Temescal),1
37.820934,-122.25005,Kitava (Temescal),1
37.820939999,-122.250040071,Kitava (Temescal),1
37.82094,-122.252993,Kitava (Temescal),10
37.820942,-122.24885,Kitava (Temescal),14
37.821001,-122.239868,Kitava (Temescal),1
37.821003,-122.25575,Kitava (Temescal),2
37.821010114,-122.263609115,Kitava (Temescal),1
37.82107499,-122.278857054,Kitava (Temescal),1
37.821075,-122.255356,Kitava (Albany),1
37.821075,-122.255356,Kitava (Temescal),5
37.821079,-122.24848,Kitava (Temescal),1
37.821099968,-122.252520025,Kitava (Temescal),4
37.821113965,-122.24844005,Kitava (Temescal),1
37.82112,-122.2668,Kitava (Temescal),1
37.82113,-122.25262,Kitava (Temescal),2
37.821155,-122.255972,Kitava (Temescal),1
37.82119,-122.22474,Kitava (Albany),1
37.821217,-122.24936,Kitava (Temescal),10
37.821227959,-122.266890043,Kitava (Albany),1
37.821242963,-122.268170044,Kitava (Temescal),2
37.821259978,-122.26195503,Kitava (Temescal),1
37.82126199,-122.252550032,Kitava (Temescal),1
37.821272,-122.253836,Kitava (Temescal),1
37.821273,-122.255212,Kitava (Temescal),9
37.821289,-122.217434,Kitava (Albany),1
37.82129,-122.250595,Kitava (Temescal),1
37.821323,-122.27345,Kitava (Temescal),1
37.82138,-122.25582,Kitava (Temescal),1
37.821395975,-122.251480082,Kitava (Temescal),1
37.821407,-122.23024,Kitava (Temescal),6
37.821415,-122.251495,Kitava (Temescal),2
37.821472,-122.27738,Kitava (Temescal),1
37.8215,-122.27301,Kitava (Temescal),1
37.821517,-122.273044,Kitava (Temescal),1
37.821523,-122.27304,Kitava (Temescal),1
37.821533,-122.250305,Kitava (Temescal),1
37.821533,-122.19056,Kitava (Temescal),2
37.821559,-122.237163,Kitava (Temescal),1
37.821568,-122.26633,Kitava (Temescal),3
37.82157,-122.25097,Kitava (Temescal),2
37.8217,-122.21505,Kitava (Temescal),1
37.821717,-122.244008,Kitava (Temescal),4
37.821777,-122.25365,Kitava (Temescal),2
37.82183,-122.252174,Kitava (Temescal),1
37.821842,-122.28304,Kitava (Albany),1
37.821842,-122.250084,Kitava (Temescal),2
37.821864984,-122.249306068,Kitava (Temescal),7
37.82187,-122.25204,Kitava (Temescal),7
37.821873,-122.28314,Kitava (Temescal),1
37.821873,-122.26773,Kitava (Temescal),1
37.821878566,-122.261836313,Kitava (Temescal),1
37.821945,-122.273834,Kitava (Temescal),1
37.821979,-122.244944,Kitava (Temescal),1
37.821987,-122.23888,Kitava (Temescal),1
37.82199,-122.25433,Kitava (Temescal),1
37.82199,-122.21,Kitava (Temescal),1
37.822003,-122.193574,Kitava (Temescal),1
37.822025,-122.24505,Kitava (Temescal),1
37.822044,-122.24218,Kitava (Temescal),7
37.822084,-122.262139,Kitava (Temescal),1
37.822107,-122.274826,Kitava (Temescal),3
37.822133,-122.262376,Kitava (Temescal),9
37.822134,-122.237603,Kitava (Temescal),1
37.822146993,-122.265610043,Kitava (Temescal),1
37.82217,-122.24904,Kitava (Temescal),3
37.82218,-122.25205,Kitava (Temescal),4
37.822214,-122.200407,Kitava (Temescal),7
37.822227,-122.24021,Kitava (Temescal),1
37.82223,-122.1937,Kitava (Temescal),3
37.82225,-122.255707,Kitava (Temescal),2
37.82226,-122.23115,Kitava (Temescal),1
37.82229,-122.27932,Kitava (Temescal),4
37.822314966,-122.281500036,Kitava (Temescal),1
37.82232,-122.19689,Kitava (Temescal),1
37.822376,-122.196692,Kitava (Temescal),3
37.82239,-122.249306,Kitava (Temescal),2
37.82252,-122.249344,Kitava (Temescal),1
37.822567,-122.19081,Kitava (Temescal),1
37.822581972,-122.249580072,Kitava (Albany),1
37.822581972,-122.249580072,Kitava (Temescal),4
37.8226,-122.249596,Kitava (Temescal),1
37.8226566,-122.2802839,Kitava (Temescal),6
37.822684,-122.267218,Kitava (Temescal),1
37.822716,-122.25998,Kitava (Temescal),1
37.822722998,-122.254150053,Kitava (Temescal),1
37.822755,-122.199039,Kitava (Temescal),2
37.822759,-122.260019,Kitava (Temescal),1
37.822774,-122.260037,Kitava (Temescal),9
37.822797,-122.242745,Kitava (Temescal),1
37.822822,-122.251629,Kitava (Temescal),1
37.822837997,-122.260345034,Kitava (Albany),1
37.822837997,-122.260345034,Kitava (Temescal),7
37.822838,-122.260345,Kitava (Temescal),2
37.822865,-122.192386,Kitava (Temescal),4
37.822887,-122.240834,Kitava (Temescal),2
37.8229,-122.25299,Kitava (Temescal),7
37.822904,-122.252366,Kitava (Temescal),1
37.822912,-122.210677,Kitava (Temescal),1
37.822925965,-122.252266053,Kitava (Temescal),5
37.822932,-122.198164,Kitava (Temescal),4
37.822967959,-122.287964076,Kitava (Temescal),1
37.822968,-122.231094,Kitava (Temescal),1
37.82297,-122.18955,Kitava (Temescal),1
37.822986986,-122.241740059,Kitava (Temescal),5
37.822991,-122.240469,Kitava (Temescal),1
37.822991,-122.238121,Kitava (Temescal),1
37.822991,-122.18846,Kitava (Temescal),2
37.82302,-122.219369,Kitava (Temescal),1
37.823074,-122.288376,Kitava (Temescal),1
37.8231,-122.27115,Kitava (Temescal),2
37.823104961,-122.258736044,Kitava (Albany),1
37.823104961,-122.258736044,Kitava (Temescal),18
37.823105,-122.2495,Kitava (Temescal),1
37.823148,-122.252477,Kitava (Temescal),5
37.823208,-122.258828,Kitava (Temescal),4
37.82321,-122.25871,Kitava (Temescal),4
37.823217,-122.247561,Kitava (Temescal),6
37.823249,-122.252326,Kitava (Temescal),3
37.823307,-122.270355,Kitava (Temescal),1
37.823314,-122.242448,Kitava (Temescal),1
37.823399,-122.211704,Kitava (Temescal),4
37.82347,-122.22916,Kitava (Temescal),1
37.823483,-122.240326,Kitava (Temescal),1
37.82350979,-122.258151993,Kitava (Temescal),2
37.823578,-122.24957,Kitava (Temescal),1
37.823623,-122.255094,Kitava (Temescal),2
37.823689976,-122.249306068,Kitava (Temescal),1
37.823785,-122.207895,Kitava (Temescal),4
37.82381,-122.25183,Kitava (Temescal),2
37.82382,-122.187211,Kitava (Temescal),1
37.82383,-122.24977,Kitava (Temescal),1
37.823855979,-122.262810068,Kitava (Temescal),3
37.823859961,-122.249825075,Kitava (Temescal),1
37.82386,-122.27105,Kitava (Temescal),1
37.823883,-122.28569,Kitava (Temescal),2
37.823885,-122.252999,Kitava (Temescal),1
37.823902,-122.27949,Kitava (Temescal),1
37.823917,-122.26321,Kitava (Temescal),1
37.823939966,-122.256983053,Kitava (Temescal),12
37.823939966,-122.256980035,Kitava (Temescal),4
37.823944,-122.272761,Kitava (Temescal),2
37.823956,-122.275,Kitava (Temescal),1
37.82398,-122.28003,Kitava (Temescal),4
37.823992,-122.251559,Kitava (Temescal),2
37.824024,-122.262621,Kitava (Temescal),2
37.82406,-122.23297,Kitava (Temescal),2
37.824062,-122.24725,Kitava (Temescal),1
37.824063,-122.258098,Kitava (Albany),1
37.824066,-122.28583,Kitava (Temescal),1
37.824102,-122.243278,Kitava (Temescal),2
37.824121,-122.255129,Kitava (Temescal),1
37.824134971,-122.250750018,Kitava (Temescal),10
37.824138,-122.256679,Kitava (Temescal),5
37.82414,-122.285089,Kitava (Temescal),1
37.824203,-122.250824,Kitava (Temescal),7
37.824215,-122.25459,Kitava (Temescal),1
37.82431799,-122.249886012,Kitava (Temescal),1
37.82443,-122.288414,Kitava (Temescal),1
37.82443,-122.264336,Kitava (Temescal),4
37.824498,-122.254137,Kitava (Temescal),3
37.824541,-122.275155,Kitava (Temescal),1
37.824541,-122.250329,Kitava (Temescal),1
37.824547,-122.24066,Kitava (Albany),1
37.824547,-122.24066,Kitava (Temescal),13
37.824559,-122.27523,Kitava (Temescal),1
37.82456,-122.25016,Kitava (Temescal),1
37.824581,-122.272637,Kitava (Albany),1
37.824581,-122.272637,Kitava (Temescal),6
37.824603,-122.264654,Kitava (Temescal),2
37.824608,-122.18764,Kitava (Temescal),1
37.824672,-122.252894,Kitava (Temescal),2
37.824684,-122.27622,Kitava (Temescal),2
37.824684,-122.24943,Kitava (Temescal),1
37.82470997,-122.256770069,Kitava (Temescal),2
37.824729,-122.21198,Kitava (Temescal),1
37.82478,-122.25661,Kitava (Temescal),1
37.8247929,-122.256225,Kitava (Temescal),2
37.824795,-122.21166,Kitava (Temescal),1
37.824813,-122.22272,Kitava (Temescal),3
37.82487,-122.25628,Kitava (Temescal),2
37.824878,-122.252217,Kitava (Temescal),7
37.824932,-122.26432,Kitava (Temescal),1
37.824955,-122.251816,Kitava (Temescal),3
37.824992985,-122.28273008,Kitava (Temescal),4
37.824997,-122.24935,Kitava (Temescal),4
37.825002,-122.121718,Kitava (Temescal),1
37.825006,-122.191875,Kitava (Temescal),6
37.825017,-122.25105,Kitava (Temescal),1
37.825027,-122.249374,Kitava (Temescal),2
37.825049981,-122.260050075,Kitava (Temescal),1
37.825083,-122.255253,Kitava (Temescal),1
37.825087,-122.242544,Kitava (Temescal),2
37.825092,-122.19519,Kitava (Temescal),1
37.825104,-122.26512,Kitava (Temescal),5
37.825104,-122.25531,Kitava (Temescal),3
37.825116,-122.258432,Kitava (Temescal),1
37.82512,-122.20687,Kitava (Temescal),1
37.82514,-122.27555,Kitava (Temescal),1
37.825183966,-122.255400047,Kitava (Temescal),1
37.825206,-122.260892,Kitava (Temescal),1
37.82526,-122.28408,Kitava (Temescal),1
37.825263,-122.244879,Kitava (Albany),1
37.825263,-122.244879,Kitava (Temescal),3
37.825299972,-122.283005007,Kitava (Temescal),1
37.82545,-122.24863,Kitava (Temescal),1
37.825452,-122.248795,Kitava (Temescal),2
37.825471,-122.232557,Kitava (Temescal),1
37.825481,-122.225352,Kitava (Temescal),1
37.82549,-122.205154,Kitava (Temescal),1
37.825493,-122.2507,Kitava (Temescal),1
37.82551,-122.236981,Kitava (Temescal),1
37.825537,-122.251072,Kitava (Temescal),1
37.825575,-122.229895,Kitava (Temescal),2
37.825577,-122.275826,Kitava (Temescal),1
37.82562,-122.25053,Kitava (Temescal),1
37.825671,-122.246815,Kitava (Temescal),1
37.825679,-122.243412,Kitava (Temescal),3
37.825688,-122.255307,Kitava (Albany),1
37.825688,-122.255307,Kitava (Temescal),1
37.825706449,-122.245860098,Kitava (Temescal),1
37.825708,-122.243219,Kitava (Temescal),1
37.82576,-122.22045,Kitava (Temescal),1
37.8258,-122.26436,Kitava (Temescal),2
37.825806,-122.24859,Kitava (Temescal),4
37.825817,-122.26135,Kitava (Temescal),2
37.825841,-122.245883,Kitava (Temescal),4
37.825844,-122.19106,Kitava (Temescal),1
37.82598,-122.249084,Kitava (Temescal),1
37.826001,-122.190344,Kitava (Temescal),3
37.826019977,-122.208590051,Kitava (Temescal),2
37.82604198,-122.254265053,Kitava (Temescal),1
37.826083973,-122.249900009,Kitava (Temescal),1
37.82614,-122.2836,Kitava (Temescal),2
37.82614,-122.21875,Kitava (Temescal),1
37.82621,-122.263362,Kitava (Temescal),4
37.826229,-122.247121,Kitava (Temescal),1
37.826237,-122.22323,Kitava (Temescal),3
37.826263,-122.27018,Kitava (Temescal),1
37.826274997,-122.251470024,Kitava (Temescal),2
37.826317,-122.251274,Kitava (Temescal),2
37.826364,-122.260518,Kitava (Temescal),1
37.826364,-122.189886,Kitava (Temescal),1
37.826385,-122.226369,Kitava (Temescal),1
37.82641,-122.20946,Kitava (Temescal),1
37.826474,-122.214812,Kitava (Temescal),1
37.826475,-122.226261,Kitava (Temescal),1
37.826476959,-122.21481001,Kitava (Temescal),7
37.826497642,-122.275335326,Kitava (Temescal),1
37.826498,-122.255454,Kitava (Temescal),2
37.82652,-122.282196,Kitava (Temescal),3
37.826573,-122.199896,Kitava (Temescal),6
37.826643739,-122.245124338,Kitava (Temescal),1
37.826645,-122.24772,Kitava (Temescal),1
37.8267,-122.247429,Kitava (Temescal),3
37.826704,-122.260126,Kitava (Temescal),1
37.82671,-122.259315,Kitava (Temescal),2
37.826721,-122.236105,Kitava (Temescal),6
37.826736702,-122.246062905,Kitava (Temescal),1
37.826744,-122.26283,Kitava (Temescal),1
37.826759974,-122.246140055,Kitava (Temescal),1
37.826761,-122.263425,Kitava (Temescal),2
37.826762,-122.247042,Kitava (Temescal),1
37.826763,-122.26146,Kitava (Temescal),1
37.826767,-122.249368,Kitava (Temescal),11
37.82677,-122.26098,Kitava (Temescal),1
37.826772,-122.24704,Kitava (Temescal),1
37.826811,-122.249271,Kitava (Temescal),2
37.826836,-122.24706,Kitava (Temescal),1
37.826843,-122.259285,Kitava (Temescal),21
37.826946,-122.26004,Kitava (Temescal),1
37.82698,-122.277306,Kitava (Albany),1
37.82698,-122.277306,Kitava (Temescal),7
37.82698,-122.239365,Kitava (Temescal),1
37.826999989,-122.26363007,Kitava (Temescal),1
37.827007,-122.25145,Kitava (Temescal),1
37.82701,-122.250971,Kitava (Temescal),6
37.827012,-122.252224,Kitava (Temescal),6
37.827018,-122.27122,Kitava (Temescal),16
37.82701998,-122.271220051,Kitava (Temescal),2
37.827022,-122.229732,Kitava (Temescal),3
37.827027,-122.191452,Kitava (Temescal),9
37.827034,-122.2392,Kitava (Temescal),1
37.827056986,-122.210210022,Kitava (Temescal),2
37.82707,-122.24981,Kitava (Temescal),3
37.827076,-122.239235,Kitava (Temescal),1
37.82709,-122.25183,Kitava (Temescal),1
37.827094998,-122.249660036,Kitava (Temescal),3
37.827123,-122.26422,Kitava (Temescal),9
37.827206,-122.24767,Kitava (Temescal),1
37.827228983,-122.254902078,Kitava (Temescal),1
37.827232,-122.26101,Kitava (Temescal),1
37.827264,-122.231451,Kitava (Temescal),1
37.827266,-122.234426,Kitava (Temescal),1
37.82731,-122.13477,Kitava (Temescal),3
37.827319,-122.245096,Kitava (Temescal),2
37.827366,-122.27695,Kitava (Temescal),1
37.827367,-122.247821,Kitava (Temescal),1
37.827396,-122.25128,Kitava (Temescal),3
37.82745,-122.235202,Kitava (Temescal),3
37.827454,-122.19197,Kitava (Temescal),1
37.827461,-122.225216,Kitava (Temescal),2
37.827472,-122.227532,Kitava (Temescal),1
37.827486,-122.252915,Kitava (Temescal),1
37.827553,-122.25368,Kitava (Temescal),1
37.827566,-122.262212,Kitava (Temescal),3
37.827575,-122.262224,Kitava (Temescal),8
37.827614,-122.235825,Kitava (Temescal),3
37.827687,-122.280174,Kitava (Temescal),1
37.827693969,-122.260086033,Kitava (Temescal),1
37.827699962,-122.209870052,Kitava (Temescal),5
37.827713,-122.25502,Kitava (Temescal),9
37.827723473,-122.266142545,Kitava (Temescal),6
37.82776,-122.24043,Kitava (Temescal),1
37.827799,-122.260618,Kitava (Temescal),1
37.827824,-122.266266,Kitava (Temescal),2
37.827827,-122.2663,Kitava (Temescal),1
37.827843,-122.266235,Kitava (Temescal),12
37.827847,-122.260928,Kitava (Temescal),4
37.82785,-122.26034,Kitava (Temescal),1
37.827865,-122.256613,Kitava (Temescal),1
37.82787,-122.2541,Kitava (Temescal),1
37.82793,-122.25663,Kitava (Temescal),1
37.82793,-122.25423,Kitava (Temescal),2
37.827932,-122.260792,Kitava (Temescal),1
37.827946,-122.27266,Kitava (Temescal),2
37.827987964,-122.276200075,Kitava (Temescal),1
37.827994963,-122.210310018,Kitava (Temescal),1
37.828003,-122.27261,Kitava (Temescal),6
37.82801,-122.27309,Kitava (Temescal),1
37.82807,-122.221954,Kitava (Temescal),1
37.828094,-122.276215,Kitava (Temescal),1
37.828127,-122.257669,Kitava (Temescal),2
37.828132,-122.268591,Kitava (Temescal),1
37.828138,-122.257681,Kitava (Temescal),1
37.828138,-122.249986,Kitava (Temescal),1
37.828144,-122.265976,Kitava (Temescal),29
37.828175,-122.21869,Kitava (Temescal),1
37.828189968,-122.265950013,Kitava (Temescal),2
37.828224,-122.247183,Kitava (Temescal),10
37.828246965,-122.257570038,Kitava (Temescal),1
37.828278,-122.20792,Kitava (Temescal),5
37.828288,-122.256578,Kitava (Temescal),1
37.8283,-122.26351,Kitava (Temescal),7
37.82832,-122.23901,Kitava (Temescal),1
37.828324519,-122.251897086,Kitava (Temescal),1
37.82839,-122.254036,Kitava (Temescal),1
37.828408,-122.260747,Kitava (Temescal),3
37.828416,-122.275918,Kitava (Temescal),13
37.828442,-122.227321,Kitava (Temescal),2
37.82846,-122.26548,Kitava (Temescal),3
37.828472,-122.19139,Kitava (Temescal),2
37.828505966,-122.256510062,Kitava (Temescal),9
37.828567992,-122.265610043,Kitava (Temescal),4
37.828599969,-122.245960012,Kitava (Temescal),1
37.828609985,-122.265440058,Kitava (Temescal),2
37.82862,-122.232056,Kitava (Temescal),1
37.82863,-122.23932,Kitava (Temescal),1
37.828644,-122.24452,Kitava (Temescal),3
37.828649,-122.18889,Kitava (Temescal),1
37.828685967,-122.249610079,Kitava (Temescal),4
37.828709981,-122.249660036,Kitava (Temescal),1
37.828734959,-122.249530032,Kitava (Temescal),3
37.828735,-122.26274,Kitava (Temescal),1
37.82874397,-122.249774029,Kitava (Temescal),1
37.828785,-122.26567,Kitava (Temescal),5
37.828799,-122.249805,Kitava (Temescal),4
37.828815,-122.24058,Kitava (Temescal),1
37.82882,-122.2614,Kitava (Temescal),1
37.828849959,-122.255510017,Kitava (Temescal),1
37.828856,-122.20963,Kitava (Albany),1
37.82886,-122.25242,Kitava (Temescal),12
37.828873,-122.242805,Kitava (Temescal),1
37.828873,-122.19243,Kitava (Temescal),5
37.828907,-122.24408,Kitava (Albany),2
37.828907,-122.24408,Kitava (Temescal),3
37.828921,-122.210033,Kitava (Temescal),1
37.829018,-122.2715,Kitava (Temescal),1
37.829044,-122.27159,Kitava (Temescal),11
37.829044,-122.219451,Kitava (Temescal),1
37.829059968,-122.221245049,Kitava (Albany),1
37.829059968,-122.221245049,Kitava (Temescal),14
37.829081,-122.250783,Kitava (Temescal),4
37.829099,-122.269377,Kitava (Temescal),2
37.829102,-122.238865,Kitava (Temescal),1
37.829109,-122.242012,Kitava (Temescal),7
37.82914,-122.269844,Kitava (Temescal),2
37.829145,-122.248142,Kitava (Temescal),2
37.829157,-122.254455,Kitava (Temescal),4
37.829166,-122.2599,Kitava (Temescal),1
37.82917,-122.27766,Kitava (Temescal),1
37.829254,-122.25174,Kitava (Temescal),1
37.829258,-122.25172,Kitava (Temescal),1
37.82927,-122.229394,Kitava (Temescal),1
37.829273,-122.21523,Kitava (Albany),1
37.829285,-122.25643,Kitava (Temescal),1
37.829286,-122.229392,Kitava (Temescal),2
37.829292,-122.24998,Kitava (Temescal),1
37.829298,-122.236442,Kitava (Temescal),1
37.8293,-122.27528,Kitava (Temescal),2
37.829308,-122.2488,Kitava (Temescal),4
37.829324,-122.206599,Kitava (Temescal),4
37.82933,-122.269615,Kitava (Temescal),1
37.829352,-122.250009,Kitava (Temescal),4
37.829379989,-122.261670046,Kitava (Temescal),2
37.829413977,-122.275350066,Kitava (Temescal),1
37.82951,-122.206312,Kitava (Temescal),1
37.82956,-122.277565,Kitava (Temescal),1
37.829616987,-122.251580078,Kitava (Temescal),2
37.82962,-122.215004,Kitava (Temescal),1
37.829638,-122.248511,Kitava (Temescal),6
37.829647,-122.2516,Kitava (Albany),1
